julho-Sudeste Rio Grandense-Serras de Sudeste-furto,5
agosto-Sudeste Rio Grandense-Serras de Sudeste-furto,6
setembro-Sudeste Rio Grandense-Serras de Sudeste-furto,7
outubro-Sudeste Rio Grandense-Serras de Sudeste-furto,1
outubro-Sudeste Rio Grandense-Serras de Sudeste-roubo,1
novembro-Sudeste Rio Grandense-Serras de Sudeste-furto,4
dezembro-Sudeste Rio Grandense-Serras de Sudeste-furto,4
janeiro-Noroeste Rio Grandense-Frederico Westphalen-furto,15
janeiro-Noroeste Rio Grandense-Frederico Westphalen-roubo,1
fevereiro-Noroeste Rio Grandense-Frederico Westphalen-furto,16
marco-Noroeste Rio Grandense-Frederico Westphalen-estelionato,1
marco-Noroeste Rio Grandense-Frederico Westphalen-furto,1
marco-Noroeste Rio Grandense-Frederico Westphalen-furto,6
abril-Noroeste Rio Grandense-Frederico Westphalen-furto,6
maio-Noroeste Rio Grandense-Frederico Westphalen-estelionato,1
maio-Noroeste Rio Grandense-Frederico Westphalen-furto,5
maio-Noroeste Rio Grandense-Frederico Westphalen-roubo,1
junho-Noroeste Rio Grandense-Frederico Westphalen-furto,5
junho-Noroeste Rio Grandense-Frederico Westphalen-homicidio,1
julho-Noroeste Rio Grandense-Frederico Westphalen-furto,13
agosto-Noroeste Rio Grandense-Frederico Westphalen-furto,12
setembro-Noroeste Rio Grandense-Frederico Westphalen-furto,2
setembro-Noroeste Rio Grandense-Frederico Westphalen-furto,10
outubro-Noroeste Rio Grandense-Frederico Westphalen-furto,12
novembro-Noroeste Rio Grandense-Frederico Westphalen-furto,1
novembro-Noroeste Rio Grandense-Frederico Westphalen-furto,6
dezembro-Noroeste Rio Grandense-Frederico Westphalen-furto,7
dezembro-Noroeste Rio Grandense-Frederico Westphalen-homicidio,1
janeiro-Nordeste Rio Grandense-Guaporé-furto,4
fevereiro-Nordeste Rio Grandense-Guaporé-furto,1
marco-Nordeste Rio Grandense-Guaporé-furto,5
marco-Nordeste Rio Grandense-Guaporé-roubo,1
abril-Nordeste Rio Grandense-Guaporé-homicidio,1
maio-Nordeste Rio Grandense-Guaporé-furto,1
julho-Nordeste Rio Grandense-Guaporé-furto,3
agosto-Nordeste Rio Grandense-Guaporé-furto,1
setembro-Nordeste Rio Grandense-Guaporé-furto,1
outubro-Nordeste Rio Grandense-Guaporé-furto,3
novembro-Nordeste Rio Grandense-Guaporé-furto,1
dezembro-Nordeste Rio Grandense-Guaporé-estelionato,1
dezembro-Nordeste Rio Grandense-Guaporé-furto,1
janeiro-Nordeste Rio Grandense-Guaporé-posse de drogas,1
janeiro-Nordeste Rio Grandense-Guaporé-estelionato,1
janeiro-Nordeste Rio Grandense-Guaporé-furto,3
fevereiro-Nordeste Rio Grandense-Guaporé-furto,3
marco-Nordeste Rio Grandense-Guaporé-estelionato,1
marco-Nordeste Rio Grandense-Guaporé-furto,4
abril-Nordeste Rio Grandense-Guaporé-furto,1
maio-Nordeste Rio Grandense-Guaporé-furto,2
junho-Nordeste Rio Grandense-Guaporé-estelionato,1
junho-Nordeste Rio Grandense-Guaporé-furto,3
julho-Nordeste Rio Grandense-Guaporé-trafico de drogas,1
julho-Nordeste Rio Grandense-Guaporé-furto,5
agosto-Nordeste Rio Grandense-Guaporé-posse de drogas,1
agosto-Nordeste Rio Grandense-Guaporé-furto,4
setembro-Nordeste Rio Grandense-Guaporé-estelionato,1
setembro-Nordeste Rio Grandense-Guaporé-furto,3
outubro-Nordeste Rio Grandense-Guaporé-furto,6
outubro-Nordeste Rio Grandense-Guaporé-roubo,1
novembro-Nordeste Rio Grandense-Guaporé-estelionato,1
novembro-Nordeste Rio Grandense-Guaporé-furto,4
dezembro-Nordeste Rio Grandense-Guaporé-estelionato,1
dezembro-Nordeste Rio Grandense-Guaporé-furto,3
janeiro-Nordeste Rio Grandense-Caxias do Sul-posse de drogas,1
janeiro-Nordeste Rio Grandense-Caxias do Sul-trafico de drogas,1
